age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,student_id,lucky_number,hobby_code
45,Private,167523,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2179,45,United-States,0,223,476,D
29,Private,119004,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2179,40,United-States,<=50K,224,382,A
47,Private,175925,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,2179,52,United-States,0,225,732,C
40,Private,212847,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2179,40,United-States,0,226,727,A
47,Self-emp-not-inc,191175,5th-6th,3,Married-civ-spouse,Sales,Husband,White,Male,0,2179,50,Mexico,<=50K,227,844,C
63,?,83043,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,2179,45,United-States,<=50K,228,358,C
41,Self-emp-not-inc,170214,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2179,40,United-States,<=50K,229,458,D
34,Private,180714,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,2179,40,United-States,<=50K,230,809,
66,?,177351,Bachelors,13,Married-civ-spouse,?,,White,Male,0,2174,40,United-States,>50K,231,555,C
65,Self-emp-not-inc,111483,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,,Male,,2174,10,United-States,>50K,232,510,C
70,Private,282642,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2174,40,United-States,>50K,233,748,C
75,Self-emp-not-inc,309955,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,,0,2174,50,United-States,>50K,234,417,D
65,State-gov,215908,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,,Male,0,2174,40,United-States,1,235,776,C
65,Federal-gov,23494,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,,40,United-States,>50K,236,324,A
73,Private,147551,Some-college,10,,Prof-specialty,Husband,White,Male,0,2174,50,United-States,1,237,918,B
60,?,141221,Bachelors,13,,?,,Asian-Pac-Islander,Male,0,2163,25,South,0,238,333,B
68,Self-emp-not-inc,116903,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2149,40,United-States,<=50K,239,783,C
74,Self-emp-not-inc,119129,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,2149,20,United-States,0,240,763,A
43,Private,143582,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,2129,72,?,<=50K,241,926,
19,Self-emp-not-inc,342384,11th,7,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,,55,United-States,<=50K,242,,A
37,Self-emp-not-inc,68899,HS-grad,9,,Craft-repair,Husband,White,Male,0,2129,40,United-States,<=50K,243,771,D
45,Federal-gov,207107,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,0,2080,40,Philippines,<=50K,244,707,D
64,Private,149044,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,2057,,China,0,245,,C
30,Private,148524,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2057,40,United-States,<=50K,246,332,D
51,Self-emp-not-inc,268639,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2057,60,Canada,<=50K,247,791,C
35,Private,272019,11th,7,,Craft-repair,Husband,White,Male,0,2057,40,United-States,<=50K,248,212,B
29,Private,239753,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2057,20,United-States,<=50K,249,929,A
34,Private,199864,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2057,40,United-States,<=50K,250,596,A
41,Private,125831,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,2051,60,United-States,0,251,541,B
35,Private,67728,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,45,United-States,<=50K,252,663,B
26,Private,115717,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,2051,40,United-States,<=50K,253,367,B
54,Private,172281,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,,Male,0,2051,,United-States,<=50K,254,609,B
52,Local-gov,305053,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,40,United-States,0,255,906,D
50,,105010,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2051,20,United-States,<=50K,256,485,A
31,Private,291052,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,,0,2051,40,United-States,<=50K,257,486,A
38,Federal-gov,248919,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2051,40,United-States,<=50K,258,212,B
30,Private,84119,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,40,United-States,<=50K,259,712,C
34,Local-gov,105540,Bachelors,13,,Prof-specialty,Husband,,Male,0,2051,40,United-States,0,260,724,C
31,Private,161765,Some-college,10,Married-civ-spouse,Sales,,White,Male,0,2051,57,United-States,<=50K,261,180,C
52,Private,195635,,9,Married-civ-spouse,,Husband,White,Male,0,2051,38,United-States,<=50K,262,798,C
54,Private,816750,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,0,2051,40,United-States,0,263,212,D
38,Private,160192,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,44,United-States,<=50K,264,101,A
39,Private,136081,HS-grad,9,,Machine-op-inspct,Husband,White,Male,0,2051,40,United-States,<=50K,265,741,A
29,Private,244473,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,2051,,,<=50K,266,319,A
45,Private,187033,HS-grad,9,Married-civ-spouse,Craft-repair,,White,Male,0,2051,40,United-States,<=50K,267,665,C
34,Private,265807,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2051,55,United-States,<=50K,268,954,B
38,Private,154410,HS-grad,9,Married-civ-spouse,Craft-repair,,White,Male,0,2051,40,Poland,<=50K,269,835,C
39,Private,314007,10th,6,Married-civ-spouse,Craft-repair,Husband,,Male,0,2051,40,United-States,0,270,324,A
61,Private,179743,HS-grad,9,Married-civ-spouse,Craft-repair,,White,Male,0,2051,20,United-States,<=50K,271,484,C
43,Private,117037,11th,7,Married-civ-spouse,Transport-moving,,White,Male,0,2042,40,United-States,<=50K,272,502,B
35,Private,40135,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2042,40,United-States,<=50K,273,737,B
46,Private,315423,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,2042,50,United-States,<=50K,274,229,C
38,Private,35429,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2042,40,United-States,<=50K,275,152,A
42,Self-emp-not-inc,,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2042,48,United-States,<=50K,276,783,D
34,Private,90614,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,2042,10,United-States,<=50K,277,829,A
29,Private,202878,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2042,40,United-States,<=50K,278,771,D
32,Private,,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2042,30,United-States,<=50K,279,809,A
60,Private,,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,2042,34,United-States,<=50K,280,515,C
49,Local-gov,107231,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,2002,40,United-States,<=50K,281,346,D
53,Local-gov,,HS-grad,9,Married-civ-spouse,Other-service,,White,Male,0,2002,45,United-States,<=50K,282,935,A
56,Private,,7th-8th,4,,Handlers-cleaners,Husband,White,,0,2002,,United-States,<=50K,283,538,C
48,Private,413363,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,40,United-States,0,284,302,A
32,Federal-gov,148138,Bachelors,13,Married-civ-spouse,Prof-specialty,,Asian-Pac-Islander,Male,0,2002,40,Iran,<=50K,285,283,B
42,Self-emp-not-inc,170721,HS-grad,9,,Craft-repair,Husband,White,Male,0,2002,40,United-States,0,286,222,B
32,Private,102858,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2002,42,United-States,<=50K,287,500,A
28,Local-gov,175262,,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,2002,40,England,<=50K,288,,C
26,Private,36936,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2002,40,United-States,0,289,393,A
59,Private,169982,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2002,50,United-States,<=50K,290,,C
47,Self-emp-not-inc,208407,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2002,30,,0,291,936,D
26,?,131777,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,2002,40,United-States,0,292,983,B
41,Private,41090,,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2002,60,United-States,<=50K,293,,D
36,Private,183739,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,2002,40,,<=50K,294,297,C
45,Private,357540,Bachelors,13,Married-civ-spouse,Sales,Husband,,Male,0,2002,,United-States,0,295,610,A
30,Private,48520,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2002,40,United-States,<=50K,296,,B
36,Private,107916,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,40,United-States,<=50K,297,,C
34,Self-emp-inc,198613,,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2002,40,United-States,0,298,708,C
53,Private,283743,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,40,United-States,<=50K,299,300,B
51,Private,210940,HS-grad,9,,Sales,Husband,White,Male,0,2002,45,United-States,0,300,223,A
47,Self-emp-not-inc,355978,Doctorate,16,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,45,United-States,0,301,286,B
19,?,241616,HS-grad,9,Never-married,?,Unmarried,White,Male,0,2001,40,United-States,<=50K,302,425,A
30,Private,57651,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,,2001,42,United-States,<=50K,303,563,A
20,Private,315877,HS-grad,9,Never-married,Other-service,,White,Male,0,2001,40,United-States,<=50K,304,448,C
42,Federal-gov,74680,Masters,14,Divorced,Adm-clerical,Not-in-family,White,,0,2001,60,United-States,<=50K,305,870,A
31,Private,454508,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,2001,40,United-States,<=50K,306,759,
33,Private,202046,Bachelors,,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,2001,40,United-States,<=50K,307,863,B
25,Private,121102,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Female,0,2001,,United-States,<=50K,308,502,B
20,Private,146879,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,,40,United-States,<=50K,309,445,A
23,Private,213955,,9,Never-married,Adm-clerical,Own-child,Black,Male,0,2001,40,United-States,0,310,610,C
55,?,123382,HS-grad,9,Separated,?,Not-in-family,Black,,0,2001,40,United-States,<=50K,311,246,B
41,Self-emp-not-inc,277783,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,2001,50,United-States,0,312,247,D
54,Self-emp-not-inc,199741,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,2001,35,United-States,0,313,963,C
25,Private,378322,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,,,2001,50,United-States,<=50K,314,810,B
19,Private,264390,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,2001,40,United-States,<=50K,315,919,B
,Private,210029,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,2001,37,United-States,<=50K,316,588,D
56,Federal-gov,61885,Bachelors,13,Never-married,Transport-moving,Not-in-family,Black,Male,0,2001,65,,<=50K,317,739,
21,Local-gov,102942,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,2001,40,United-States,0,318,650,B
34,Private,209297,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,2001,40,United-States,0,319,437,D
19,Private,198459,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,2001,,United-States,0,320,971,D
21,?,40052,Some-college,10,Never-married,?,Not-in-family,White,Male,0,2001,45,United-States,<=50K,321,740,B
48,Private,93476,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,2001,40,United-States,<=50K,322,878,C
34,Private,174789,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,,2001,40,United-States,<=50K,323,572,B
31,Private,189759,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,,,2001,40,United-States,0,324,250,D
36,Private,297847,HS-grad,9,,Other-service,Not-in-family,Black,Female,0,2001,40,United-States,<=50K,325,514,
27,Private,124953,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,1980,40,United-States,<=50K,326,397,C
27,Private,116358,Some-college,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,1980,40,Philippines,<=50K,327,710,A
35,Private,187119,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,1980,65,United-States,<=50K,328,362,A
,Self-emp-not-inc,161745,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,1980,60,United-States,<=50K,329,863,B
27,Federal-gov,469705,,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,1980,40,United-States,0,330,243,B
28,Local-gov,304960,Assoc-acdm,12,Never-married,Adm-clerical,,White,Female,0,1980,,United-States,<=50K,331,,D
42,Private,175935,HS-grad,,Divorced,Transport-moving,Not-in-family,White,Male,0,1980,46,United-States,<=50K,332,723,C
44,Private,355728,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Male,0,1980,45,England,0,333,671,D
41,Private,53956,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,1980,56,United-States,0,334,980,D
28,Private,,,13,,,Not-in-family,,Female,0,1980,35,United-States,0,335,101,A
41,Federal-gov,185616,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,1980,40,United-States,0,336,996,D
35,Private,54595,,6,Widowed,Other-service,Not-in-family,Black,Female,0,1980,40,United-States,<=50K,337,403,D
58,Private,126104,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,1980,,United-States,<=50K,338,353,A
,Private,139193,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1980,48,United-States,<=50K,339,751,A
31,Private,184306,Assoc-voc,11,Never-married,Transport-moving,Own-child,White,Male,0,1980,60,United-States,0,340,552,C
30,Private,207301,HS-grad,,Never-married,Sales,Not-in-family,,Female,0,1980,40,United-States,<=50K,341,136,C
32,Private,199529,Some-college,10,Separated,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0,1980,40,United-States,<=50K,342,259,C
25,Private,111058,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,1980,40,United-States,0,343,108,B
34,Private,198103,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,1980,40,United-States,<=50K,344,332,A
56,Private,34626,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,1980,40,United-States,<=50K,345,198,B
45,Private,100651,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,1980,40,United-States,<=50K,346,758,B
50,Private,104501,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,1980,40,United-States,<=50K,347,915,C
27,Private,132805,10th,6,Never-married,Sales,Other-relative,White,Male,0,1980,40,United-States,0,348,307,A
51,Private,96062,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,,1977,40,United-States,>50K,349,230,B
40,Private,207578,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,60,United-States,>50K,350,503,D
41,Private,445382,Masters,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,65,United-States,>50K,351,251,D
49,Private,192776,Masters,14,Married-civ-spouse,,Husband,White,Male,0,1977,45,United-States,>50K,352,153,A
37,Private,22463,Assoc-voc,11,,Craft-repair,Husband,White,,,1977,40,United-States,>50K,353,219,B
36,Self-emp-inc,108293,Bachelors,13,Married-civ-spouse,Exec-managerial,,White,Female,0,1977,45,,1,354,772,C
35,,199352,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,80,United-States,1,355,727,B
29,Self-emp-inc,260729,,,Married-civ-spouse,Sales,Wife,White,Female,,1977,25,United-States,>50K,356,686,D
50,Private,,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,40,United-States,1,357,724,D
46,Private,129007,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,United-States,>50K,358,519,C
44,Self-emp-not-inc,179557,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,,45,United-States,>50K,359,521,A
42,Local-gov,111252,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,,>50K,360,203,B
38,Federal-gov,338320,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K,361,951,D
45,Private,192835,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,55,United-States,>50K,362,353,B
,Local-gov,147328,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,,1977,60,United-States,>50K,363,326,C
47,Self-emp-inc,139268,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,United-States,>50K,364,211,C
58,Self-emp-inc,349910,Prof-school,15,,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K,365,609,
48,Private,331482,Prof-school,15,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40,United-States,>50K,366,572,C
,Local-gov,245307,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,48,United-States,>50K,367,198,A
55,Private,153484,Masters,14,Married-civ-spouse,,Husband,White,Male,0,1977,50,United-States,>50K,368,252,B
51,Private,252903,,6,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,United-States,1,369,960,D
32,Private,295589,Masters,,Married-civ-spouse,Exec-managerial,,Black,Male,0,1977,40,United-States,1,370,995,D
45,Local-gov,160472,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,1,371,977,A
56,Private,192869,Masters,,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,44,United-States,1,372,437,D
38,Private,234901,Masters,14,,Exec-managerial,Husband,White,Male,0,1977,60,United-States,1,373,805,A
45,Private,33300,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,,0,1977,50,United-States,>50K,374,921,A
49,Private,,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,40,United-States,1,375,262,B
36,Private,183612,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,1977,40,United-States,>50K,376,819,B
49,Private,185041,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,,United-States,>50K,377,780,C
30,Private,315640,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1977,40,China,1,378,260,A
42,Self-emp-inc,123838,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K,379,679,B
55,Private,31905,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,1,380,900,A
34,Private,181091,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,United-States,1,381,497,A
54,Private,88278,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K,382,376,A
42,Self-emp-not-inc,323790,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,,United-States,>50K,383,915,B
,Local-gov,90730,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,>50K,384,603,A
,Self-emp-inc,138594,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,United-States,>50K,385,995,A
58,State-gov,194068,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K,386,491,C
